master_utterance_id,dialogue_id,speaker,utterance,utterance_intent,grounding_modality
7_2_U57,7_2,U1,We should focus on this one with very low access to doctors and higher than the percentage.,N,na
7_2_U58,7_2,U2,Okay. And the number of count is involved or somewhere in between 100 to 15.,N,na
7_2_U59,7_2,U2,"And also very high elderly percentage and very low access to doctors, There are many more regions involved.",N,na
7_2_U60,7_2,U2,Which one you are looking at?,CR,K
7_2_U61,7_2,U1,The table of attributes we have.,N,na
7_2_U62,7_2,U2,Sorry?,CR,A
7_2_U63,7_2,U1,The table of attributes we have right to such part.,N,na
7_2_U64,7_2,U2,Oh.,N,na
7_2_U65,7_2,U1,"Hey, Artie Can you get the relationship between the heart diseases and risk of COVID?",VR,na
7_2_U66,7_2,S,Map of cardiovascualr diseases,NS,na
7_2_U67,7_2,U2,"So, you want to see the cardiovascular disease rate with respect to…?",CR,V
7_2_U68,7_2,S,Map of cardiovascualr diseases,NS,na
7_2_U69,7_2,U1,COVID risk,N,na
7_2_U70,7_2,U2,"Hi, auntie. Can you create a visualization for cardiovascular disease rate with respect to COVID risk?",VR,na
7_2_U71,7_2,S,Heatmap of covid vulnerability rank vs cardiovascular disease rate colored by num counties,NS,na
7_2_U72,7_2,U1,"So, what do you see?",N,na
7_2_U73,7_2,U1,Very high cardiovascular disease and COVID is high right?,N,na
7_2_U74,7_2,U2,"Very high COVID, vulnerable to risk and very high cardiovascular disease.",N,na
7_2_U75,7_2,U1,"In contrast, it is opposite, quite at the low.",N,na
7_2_U76,7_2,U2,"So, it's yeah, the very low cardiovascular disease has very low COVID, vulnerable to risk.",N,na
7_2_U77,7_2,S,Map of cardiovascualr diseases,NS,na
7_2_U78,7_2,U1,"So, we need to prioritize the count is high cardiovascular disease and this.",N,na
7_2_U79,7_2,U2,"So, we need to prioritize on those specific regions where there is a high cardiovascular disease, which leads to a high COVID vulnerability risk.",N,na
7_2_U80,7_2,S,Map of regions,NS,na
7_2_U81,7_2,U1,"So, what about the uninsured?",N,na
7_2_U82,7_2,U2,"So, insured with respect to?",CR,A
7_2_U83,7_2,U1, The COVID risk and also the region.,N,na
7_2_U84,7_2,U2,"I think by default, it gives us a range of the count is itself.",N,na
7_2_U85,7_2,S,Map of regions,NS,na
7_2_U86,7_2,U2,"Artie, can you create a visualization for COVID risk with respect to insured?",VR,na
7_2_U87,7_2,U1,Do we need to ask for an insured?,Vis,na
7_2_U88,7_2,U2,Uninsured.,N,na
7_2_U89,7_2,U2,"Oh, definitely insured.",N,na
7_2_U90,7_2,U2,"Auntie, create a bar chart for uninsured resource with respect to COVID risk.",VR,na
7_2_U91,7_2,S,Map of covid vulnerability rank,NS,na
7_2_U92,7_2,U2,We basically need a COVID vulnerability rank according to the uninsured resource.,N,na
7_2_U93,7_2,U2,"So, on basis of that.",N,na
7_2_U94,7_2,S,Map of covid vulnerability rank,NS,na
7_2_U95,7_2,U1,"So, we can check for COVID vulnerability rank at doctors.",N,na
7_2_U96,7_2,U1,"If there is high chance of getting COVID and there are less doctors, we need to create.",N,na
7_2_U97,7_2,U2,Did we not already generate the one with accessibility to doctors versus insurers?,N,na
7_2_U98,7_2,U1,covid risk and Uh?,CR,A
7_2_U99,7_2,U2,We need a chart for COVID risk versus accessibility to doctors.,Vis,na
7_2_U100,7_2,U2,"So, we have one on accessibility to doctors versus insurers.",N,na
7_2_U101,7_2,U1,"Okay, That is one.",N,na
7_2_U102,7_2,U1,Can we try with the percentages?,Vis,na
7_2_U103,7_2,U1,Percentage of people in the south-west and percentage of people having COVID.,Vis,na
7_2_U104,7_2,U2,"So, we need basically a visualization for a percentage of people living in a southwest region having the risk of getting COVID?",Vis,na
7_2_U105,7_2,S,Map of region filled by moderate elderly percentage an dmedium hispanic population,NS,na
7_2_U106,7_2,U2,Map of region filled by moderate elderly percentage an dmedium hispanic population,N,na
7_2_U107,7_2,U2,We need a visualization for accessibility to doctors versus COVID risk.,Vis,na
7_2_U108,7_2,U2,"Hey, Artie, create a bar chart for COVID risk versus accessibility to doctors.",VR,na
7_2_U109,7_2,S,Map of access to doctors,NS,na
7_2_U110,7_2,S,Map of county type filtered by medium hispanic population,NS,na
7_2_U111,7_2,U1,"Hey, Artie, can we get the counties with the high percentage of cardiovascular disease?",VR,na
7_2_U112,7_2,U2,"Artie, can you create a visualization for uninsured for various regions?",VR,na
7_2_U113,7_2,U1,So what if we can add a thought to this one?,N,na
7_2_U114,7_2,U1,"Like other than this chart region and uninsured, we can add one more.",N,na
7_2_U115,7_2,U1,"Hey, Artie, can you add COVID risk attribute to this plot?",VR,na
7_2_U116,7_2,U1,"Hey, Artie, can you add COVID risk attribute to this plot?",VR,na
7_2_U117,7_2,U2,"Hey, Artie, can you create a bar chart for uninsured rate with COVID risk for various regions?",VR,na
7_2_U118,7_2,S,Heatmap of covid vulnerability rank vs uninsured rate colored by num counties,NS,na
7_2_U119,7_2,U2,"See, if you see again the first section of it, where there are various regions for which the COVID risk is high, and also there is a very high uninsured rate.",N,na
7_2_U120,7_2,U1,It is like covid and cardiovascular disease,N,na
7_2_U121,7_2,U2,What is it?,CR,A
7_2_U122,7_2,U1,"Covid and cardiovascular disease,this is the same, right, Same relationship, Here and here, it is high, and here and here, it is high.",N,na
7_2_U123,7_2,U1,The same relationship you should not see anything.,N,na
7_2_U124,7_2,U2,"And also with respect to one other one, so there is something which is one other property where for elderly percentage, there are very low access to the doctors for very high elderly percentage.",N,na
7_2_U125,7_2,U1,We can plot a visualization for the county versus COVID risk versus accessibility to doctors.,Vis,na
7_2_U126,7_2,U2,Accessibility to doctors versus ?,CR,A
7_2_U127,7_2,U1,COVID risk versus the county.,N,na
7_2_U128,7_2,U2,"Artie, can you create a visualization for COVID risk versus ?",VR,na
7_2_U129,7_2,U1,county type and accessibility to doctors,Vis,na
7_2_U130,7_2,U2,county type and accessibility to doctors,Vis,na
7_2_U131,7_2,S,Heatmap chart of access to doctors vs elderly percentage colored by num counties ,NS,na
7_2_U132,7_2,U1,"There are only two, right?",CR,V
7_2_U133,7_2,U2,"So, which we already got, right? Accessibility to doctors versus COVID risk.",N,na
7_2_U134,7_2,U1,"With these two, we can't decide, right? Only with the two ones, We need the combination of three.",N,na
7_2_U135,7_2,U2,With respect to ?,CR,A
7_2_U136,7_2,U1,COVID risk and again the doctors.,Vis,na
7_2_U137,7_2,U2,We are looking for a visualization for COVID risk with respect to access to doctors.,Vis,na
7_2_U138,7_2,S,Heatmap chart of access to doctors vs elderly percentage colored by num counties ,NS,na
7_2_U139,7_2,U1,"Hey, Artie, can you give us a visualization with the combination of three attributes?",VR,na
7_2_U140,7_2,U2,"See, there is a very high access to doctors here for which there is a very high COVID vulnerability, So, this is an expected one",N,na
7_2_U141,7_2,U2,It shows it has enough resource.,N,na
7_2_U142,7_2,U2,"The very low COVID vulnerability, Very high access to the doctors.",N,na
7_2_U143,7_2,U2,"The low access to the doctors, I think, there are the specific regions wherein the accessibility to the doctors is less, which falls in the range of around 100 to 50.",N,na
7_2_U144,7_2,U2,"Those specific regions, the accessibility is low, but the vulnerability is high.",N,na
7_2_U145,7_2,U2,"So, which also has to be accounted for.",N,na
7_2_U146,7_2,U2,"So, it has to be prioritized.",N,na
7_2_U147,7_2,U2,Very high vulnerability and very high uninsured.,N,na
7_2_U148,7_2,U1,"Hey, Artie, can we give a visualization for very high elderly population and very high COVID risk?",VR,na
7_2_U149,7_2,U2,"So, we are looking for a visualization for elderly percentage versus COVID risk.",Vis,na
7_2_U150,7_2,U1,"Not just the COVID risk, we need to be specific.",Vis,na
7_2_U151,7_2,S,Heatmap chart of covid vulnerability rank vs elderly percentage colored by num counties ,NS,na
7_2_U152,7_2,U1,Very high elderly population and very high risk of COVID.,N,na
7_2_U153,7_2,U2,"Yeah, this basically gives that.",N,na
7_2_U154,7_2,U1,"It shows between these two, right?",CR,V
7_2_U155,7_2,U2,"If we ask for a high risk of COVID and high elderly population, it may show up on the map.",Vis,na
7_2_U156,7_2,U2,"Hey, Artie, can you create a visualization for COVID vulnerability rank versus elderly population for very high rate for various regions?",VR,na
7_2_U157,7_2,S,Map of county type filtered by medium hispanic population,NS,na
7_2_U158,7_2,U2,"So, this is for vulnerability rank.",N,na
7_2_U159,7_2,U2,"So, we are looking for a visualization for very high COVID vulnerability rate and for very high elderly percentage for various regions.",Vis,na
7_2_U160,7_2,S,Map of covid vulnerability rank,NS,na
7_2_U161,7_2,U1,"Hey, Artie, can you give us a visualization on the regions having high elderly population and high risk of getting COVID?",VR,na
7_2_U162,7_2,S,Map of region filtered by medium hispanic population,NS,na
7_2_U163,7_2,U2,Should we go with this heatmap?,CR,K
7_2_U164,7_2,U1,Yes,N,na
8_1_U1,8_1,U2,"So, I think we should do some visualization or something about the COVID-19 risk.",N,na
8_1_U2,8_1,U1,What do you think we could do?,CR,K
8_1_U3,8_1,U2,I think that the first thing to do should be like visualizing different regions.,N,na
8_1_U4,8_1,U2,"For each region, they're associated with COVID risk because we need to understand which region.",N,na
8_1_U5,8_1,S,choropleth map of regions,NS,na
8_1_U6,8_1,U2,"Okay, thank you very much because I think that the more a region is more at risk, the higher the amount of resources should be allocated to that.",N,na
8_1_U7,8_1,U2,"Now, that is not the only factor.",N,na
8_1_U8,8_1,U2,I think that another important problem here are all the risk factors in general.,N,na
8_1_U9,8_1,U2,"And one of the most important things that should be counted for are, for example, the number of diabetes patients, cardiovascular disease patients, etc. in each region.",N,na
8_1_U10,8_1,U1,"Okay, so far we have this map of the different regions.",N,na
8_1_U11,8_1,U1,I think we will need something related to the COVID risk more specifically.,Vis,na
8_1_U12,8_1,U2,"Like, for example?",CR,A
8_1_U13,8_1,U1,"I don't know, a similar map, but with the different levels of risk I've done on the map.",N,na
8_1_U14,8_1,U2,yeah yeah yeah,N,na
8_1_U15,8_1,U1,Because here it's showing only the geographical distribution.,N,na
8_1_U16,8_1,U1,"Okay, you want to see that?",N,na
8_1_U17,8_1,U1,We need to check which region.,N,na
8_1_U18,8_1,U1,We have a concept of the state.,N,na
8_1_U19,8_1,U2,Can you show me the COVID vulnerability rank for each region?,VR,na
8_1_U20,8_1,U2,Maybe coloring them in a different way.,N,na
8_1_U21,8_1,S,choropleth map of regions,NS,na
8_1_U22,8_1,U2,"Good for the region, not for the COVID vulnerability rank.",N,na
8_1_U23,8_1,S,choropleth map of regions,NS,na
8_1_U24,8_1,U1,Can you generate a map of the COVID vulnerability rank?,VR,na
8_1_U25,8_1,U1,Can you generate a map for the COVID vulnerability rank?,VR,na
8_1_U26,8_1,U2,I guess not.,N,na
8_1_U27,8_1,U1,Can you create a map for the poverty rate?,VR,na
8_1_U28,8_1,U1,Maybe you can try.,N,na
8_1_U29,8_1,U2,Show us the data relative to the poverty rate in America.,VR,na
8_1_U30,8_1,S,choropleth map of poverty rate,NS,na
8_1_U31,8_1,U2,Okay.,N,na
8_1_U32,8_1,U2,Can you also show the COVID vulnerability rank data on the map?,VR,na
8_1_U33,8_1,S,choropleth map of covid vulnerability rank,NS,na
8_1_U34,8_1,U2,"Interesting enough, they are quite similar.",N,na
8_1_U35,8_1,U1,I agree,N,na
8_1_U36,8_1,U2,"The point is, is this just a map of how many people are in different parts of the country?",CR,V
8_1_U37,8_1,U2,Because there are more people related to that.,N,na
8_1_U38,8_1,U2,But I don't think this is the case because California should be...,N,na
8_1_U39,8_1,U2,California is very highly...,N,na
8_1_U40,8_1,U2,"There are a lot of people in California, but at the same time it's not as bad shown by these two visualizations.",N,na
8_1_U41,8_1,U2,So I don't think this is simply a map that reflects how many people are in different places.,N,na
8_1_U42,8_1,U2,This is a good starting point.,N,na
8_1_U43,8_1,U1,I don't think we have data on the population.,N,na
8_1_U44,8_1,S,"choropleth map of something, looks empty",NS,na
8_1_U45,8_1,U1,"Okay, so you can also create a filtering.",N,na
8_1_U46,8_1,U1,"Okay, but I don't think we need it right now.",N,na
8_1_U47,8_1,U2,"So maybe, can you show us the map with the county type?",VR,na
8_1_U48,8_1,S,choropleth map of county type,NS,na
8_1_U49,8_1,U1,"Yeah, yeah, it makes a kind of distribution of sort of how many people we have in each place.",N,na
8_1_U50,8_1,U2,How many people in each city runs urban and urban?,CR,V
8_1_U51,8_1,U1,I think that...,N,na
8_1_U52,8_1,U2,"Interestingly enough, the more...",N,na
8_1_U53,8_1,U2,"Only the rural part at a higher risk of COVID vulnerability, etc.",N,na
8_1_U54,8_1,U2,"Because, for example, if you look at Texas, I think that this urban area of Texas...",N,na
8_1_U55,8_1,S,Bar chart by region,NS,na
8_1_U56,8_1,U2,"Okay, thank you very much.",N,na
8_1_U57,8_1,U1,"I didn't expect this, but...",N,na
8_1_U58,8_1,U2,So we can also create some bar charts.,Vis,na
8_1_U59,8_1,U1,"Okay, so...",N,na
8_1_U60,8_1,U1,This is rate versus the county.,N,na
8_1_U61,8_1,U1,It's all by region.,N,na
8_1_U62,8_1,U1,"Okay, so this is related to this one.",N,na
8_1_U63,8_1,U1,"Okay, let's see.",N,na
8_1_U64,8_1,U2,This is Southwest.,N,na
8_1_U65,8_1,U1,Let me close this one.,N,na
8_1_U66,8_1,U2,I think that one would be easier to just look at.,N,na
8_1_U67,8_1,U2,"Like down there, that's it.",N,na
8_1_U68,8_1,U2,I think that most...,N,na
8_1_U69,8_1,U2,"First of all, given this simple distribution, the Southeast is more at risk in general.",N,na
8_1_U70,8_1,U2,"So we should deploy and forecast a higher usage of resource in this area specifically,",N,na
8_1_U71,8_1,U2,"so in the Southeast, and probably in the Midwest,",N,na
8_1_U72,8_1,U2,even if we have lower or at least different kind of problems.,N,na
8_1_U73,8_1,U2,"Because again, COVID is related to you have many risk factors, and in particular, you have cardiovascular diseases that are serious problem and serious risk factors.",N,na
8_1_U74,8_1,U2,"So, again...",N,na
8_1_U75,8_1,U1,Maybe we could generate some combined map of different data.,N,na
8_1_U76,8_1,U2,"I think it would be useful, but which kind of combined data?",CR,V
8_1_U77,8_1,U1,"I think that maybe these two, because they look similar, but I don't know how we could combine them.",N,na
8_1_U78,8_1,U1,Can you generate a combined map of the COVID vulnerability rank and the poverty rate?,VR,na
8_1_U79,8_1,U2,"Can you show us on the map where we have COVID vulnerability rank that is very high, and at the same time, the poverty rate is very high?",VR,na
8_1_U80,8_1,S,Map pf county type,NS,na
8_1_U81,8_1,U1,"Okay, so...",N,na
8_1_U82,8_1,U1,"Okay, this map is filtered by the very high poverty rate.",N,na
8_1_U83,8_1,U2,"Okay, we can clearly see that these two maps are sort of superimposed and this is that as we can see on the cardiovascular disease rate,",N,na
8_1_U84,8_1,U2,"here's the number of cases, etc.",N,na
8_1_U85,8_1,U2,"Right here, we have that the Southeast is more problematic, and the poverty rate and the vulnerability rank is sort of superimposed.",N,na
8_1_U86,8_1,U2,"So, I think that this is the region that you should concentrate more in allocating your resources, at least at the start, while, for example, the Northeast region is like...",N,na
8_1_U87,8_1,U2,"You have low poverty rate, you have low COVID vulnerability rank, so that should be, for example, a region that should not be...",N,na
8_1_U88,8_1,U2,You should not be worried as much as for the Southeast region.,N,na
8_1_U89,8_1,U1,"Okay, so we need to focus on different problems, and maybe we should see also the...",N,na
8_1_U90,8_1,U2,A second task here.,N,na
8_1_U91,8_1,U2,Is this only for task one? Okay.,N,na
8_1_U92,8_1,U2,"So, we should...",N,na
8_1_U93,8_1,U1,Can you show us the map of the elderly percentage?,VR,na
8_1_U94,8_1,U1,Can you show the map of the elderly percentage?,VR,na
8_1_U95,8_1,U2,Can you show us the map for elderly percentage?,VR,na
8_1_U96,8_1,S,Map of elderly percentage,NS,na
8_1_U97,8_1,U2,"Okay, this is interesting because it is kind of in the opposite way of all the other data,",N,na
8_1_U98,8_1,U2,"because the Southeast have a lower number of elderly people,",N,na
8_1_U99,8_1,U2,"but the elderly people are the most at risk for COVID, so this is...",N,na
8_1_U100,8_1,U1,I think this might be related to the life expectancy.,N,na
8_1_U101,8_1,U2,"Yes, please.",N,na
8_1_U102,8_1,U2,Can you also show us the data for social vulnerability?,VR,na
8_1_U103,8_1,U1,Can you show us the map for the social vulnerability rank?,VR,na
8_1_U104,8_1,U1,Can you show us the map for the Hispanic population?,VR,na
8_1_U105,8_1,U1,Let's try something different.,N,na
8_1_U106,8_1,U1,Show us the map for the African American population.,VR,na
8_1_U107,8_1,S,Map of African american population,NS,na
