utterance_id,utterance,speaker,utterance_intent,cr_directed_at,source_of_response,grounding_modality,group_id,task_id,__source,turn_index,dialogue_id,master_utterance_id,prev_speaker,prev_turn,prev2_turn,system_event,sys_to_user_transition
44,let's discuss the sub topics,U2,N,na,na,na,5,2,group5_task2.xlsx,43,5_2,5_2_U44,U1,okay,let's,0,0
45,okay,U1,N,na,na,na,5,2,group5_task2.xlsx,44,5_2,5_2_U45,U2,let's discuss the sub topics,okay,0,0
46,so,U1,N,na,na,na,5,2,group5_task2.xlsx,45,5_2,5_2_U46,U1,okay,let's discuss the sub topics,0,0
47,okay,U1,N,na,na,na,5,2,group5_task2.xlsx,46,5_2,5_2_U47,U1,so,okay,0,0
48,we were discussing before that so let's say is related to uninsured poverty mainly and maybe to small of cities and towns,U1,Vis,na,na,na,5,2,group5_task2.xlsx,47,5_2,5_2_U48,U1,okay,so,0,0
49,so,U1,N,na,na,na,5,2,group5_task2.xlsx,48,5_2,5_2_U49,U1,we were discussing before that so let's say is related to uninsured poverty mainly and maybe to small of cities and towns,okay,0,0
50,let's,U1,N,na,na,na,5,2,group5_task2.xlsx,49,5_2,5_2_U50,U1,so,we were discussing before that so let's say is related to uninsured poverty mainly and maybe to small of cities and towns,0,0
51,the potential negative of communities caused by external stress such stresses include the natural and the disaster poverty lack of,U1,N,na,na,na,5,2,group5_task2.xlsx,50,5_2,5_2_U51,U1,let's,so,0,0
52,"so maybe we can ask for the social vulnerability rank for, social vulnerability rank for for let's say for small cities because they feel like small cities are more really than the rural areas",U1,Vis,na,na,na,5,2,group5_task2.xlsx,51,5_2,5_2_U52,U1,the potential negative of communities caused by external stress such stresses include the natural and the disaster poverty lack of,let's,0,0
53,"like let me see if we have I don't remember actually the name the name of the attributes was it like let's see, here, here, no, no, please don't come back",U1,N,na,na,na,5,2,group5_task2.xlsx,52,5_2,5_2_U53,U1,"so maybe we can ask for the social vulnerability rank for, social vulnerability rank for for let's say for small cities because they feel like small cities are more really than the rural areas",the potential negative of communities caused by external stress such stresses include the natural and the disaster poverty lack of,0,0
54,was it rural small city?,U1,Vis,na,na,na,5,2,group5_task2.xlsx,53,5_2,5_2_U54,U1,"like let me see if we have I don't remember actually the name the name of the attributes was it like let's see, here, here, no, no, please don't come back","so maybe we can ask for the social vulnerability rank for, social vulnerability rank for for let's say for small cities because they feel like small cities are more really than the rural areas",0,0
55,okay,U1,N,na,na,na,5,2,group5_task2.xlsx,54,5_2,5_2_U55,U1,was it rural small city?,"like let me see if we have I don't remember actually the name the name of the attributes was it like let's see, here, here, no, no, please don't come back",0,0
56,small city,U2,N,na,na,na,5,2,group5_task2.xlsx,55,5_2,5_2_U56,U1,okay,was it rural small city?,0,0
57,okay,U1,N,na,na,na,5,2,group5_task2.xlsx,56,5_2,5_2_U57,U2,small city,okay,0,0
58,let's say,U1,N,na,na,na,5,2,group5_task2.xlsx,57,5_2,5_2_U58,U1,okay,small city,0,0
59,"so, can I see a graph of small city with high social vulnerability rank and let's see if we have something like that?",U1,VR,na,na,na,5,2,group5_task2.xlsx,58,5_2,5_2_U59,U1,let's say,okay,0,0
60,come on there's definitely something,U2,N,na,na,na,5,2,group5_task2.xlsx,59,5_2,5_2_U60,U1,"so, can I see a graph of small city with high social vulnerability rank and let's see if we have something like that?",let's say,0,0
61,let me,U1,N,na,na,na,5,2,group5_task2.xlsx,60,5_2,5_2_U61,U2,come on there's definitely something,"so, can I see a graph of small city with high social vulnerability rank and let's see if we have something like that?",0,0
62,okay,U1,N,na,na,na,5,2,group5_task2.xlsx,61,5_2,5_2_U62,U1,let me,come on there's definitely something,0,0
63,never mind,U1,N,na,na,na,5,2,group5_task2.xlsx,62,5_2,5_2_U63,U1,okay,let me,0,0
64,never mind,U1,N,na,na,na,5,2,group5_task2.xlsx,63,5_2,5_2_U64,U1,never mind,okay,0,0
65,small city,U1,Vis,na,na,na,5,2,group5_task2.xlsx,64,5_2,5_2_U65,U1,never mind,never mind,0,0
66,city,U1,N,na,na,na,5,2,group5_task2.xlsx,65,5_2,5_2_U66,U1,small city,never mind,0,0
67,small,U1,N,na,na,na,5,2,group5_task2.xlsx,66,5_2,5_2_U67,U1,city,small city,0,0
68,let's say social vulnerability,U1,Vis,na,na,na,5,2,group5_task2.xlsx,67,5_2,5_2_U68,U1,small,city,0,0
69,feel like,U1,N,na,na,na,5,2,group5_task2.xlsx,68,5_2,5_2_U69,U1,let's say social vulnerability,small,0,0
70,now let's see,U1,N,na,na,na,5,2,group5_task2.xlsx,69,5_2,5_2_U70,U1,feel like,let's say social vulnerability,0,0
71,but first thing we want to graph like this one,U1,N,na,na,na,5,2,group5_task2.xlsx,70,5_2,5_2_U71,U1,now let's see,feel like,0,0
72,can I see a social vulnerability rank graph ?,U1,VR,na,na,na,5,2,group5_task2.xlsx,71,5_2,5_2_U72,U1,but first thing we want to graph like this one,now let's see,0,0
73,come on come on,U2,N,na,na,na,5,2,group5_task2.xlsx,72,5_2,5_2_U73,U1,can I see a social vulnerability rank graph ?,but first thing we want to graph like this one,0,0
74,I would just a right click,U1,N,na,na,na,5,2,group5_task2.xlsx,73,5_2,5_2_U74,U2,come on come on,can I see a social vulnerability rank graph ?,0,0
75,okay,U1,N,na,na,na,5,2,group5_task2.xlsx,74,5_2,5_2_U75,U1,I would just a right click,come on come on,0,0
76,can I see a graph of social vulnerability rank?,U1,VR,na,na,na,5,2,group5_task2.xlsx,75,5_2,5_2_U76,U1,okay,I would just a right click,0,0
77,maybe it was that,U1,N,na,na,na,5,2,group5_task2.xlsx,76,5_2,5_2_U77,U1,can I see a graph of social vulnerability rank?,okay,0,0
78,I was just screaming now,U1,N,na,na,na,5,2,group5_task2.xlsx,77,5_2,5_2_U78,U1,maybe it was that,can I see a graph of social vulnerability rank?,0,0
79,so,U1,N,na,na,na,5,2,group5_task2.xlsx,78,5_2,5_2_U79,U1,I was just screaming now,maybe it was that,0,0
80,let's try with a keyword,U2,N,na,na,na,5,2,group5_task2.xlsx,79,5_2,5_2_U80,U1,so,I was just screaming now,0,0
81,social vulnerability rank,U1,Vis,na,na,na,5,2,group5_task2.xlsx,80,5_2,5_2_U81,U2,let's try with a keyword,so,0,0
82,does any work?,U1,N,na,na,na,5,2,group5_task2.xlsx,81,5_2,5_2_U82,U1,social vulnerability rank,let's try with a keyword,0,0
83,wait let me try another word,U2,N,na,na,na,5,2,group5_task2.xlsx,82,5_2,5_2_U83,U1,does any work?,social vulnerability rank,0,0
84,latitude,U2,Vis,na,na,na,5,2,group5_task2.xlsx,83,5_2,5_2_U84,U2,wait let me try another word,does any work?,0,0
85,let's move it,U2,N,na,na,na,5,2,group5_task2.xlsx,84,5_2,5_2_U85,U2,latitude,wait let me try another word,0,0
86,so,U1,N,na,na,na,5,2,group5_task2.xlsx,85,5_2,5_2_U86,U2,let's move it,latitude,0,0
87,nice,U1,N,na,na,na,5,2,group5_task2.xlsx,86,5_2,5_2_U87,U1,so,let's move it,0,0
88,please,U1,N,na,na,na,5,2,group5_task2.xlsx,87,5_2,5_2_U88,U1,nice,so,0,0
89,nice,U1,N,na,na,na,5,2,group5_task2.xlsx,88,5_2,5_2_U89,U1,please,nice,0,0
90,okay,U1,N,na,na,na,5,2,group5_task2.xlsx,89,5_2,5_2_U90,U1,nice,please,0,0
91,I mean we have this more social vulnerability in the real world because we want to get our data like from social vulnerability,U1,Vis,na,na,na,5,2,group5_task2.xlsx,90,5_2,5_2_U91,U1,okay,nice,0,0
92,let's try social vulnerability,U1,Vis,na,na,na,5,2,group5_task2.xlsx,91,5_2,5_2_U92,U1,I mean we have this more social vulnerability in the real world because we want to get our data like from social vulnerability,okay,0,0
93,okay come on,U1,N,na,na,na,5,2,group5_task2.xlsx,92,5_2,5_2_U93,U1,let's try social vulnerability,I mean we have this more social vulnerability in the real world because we want to get our data like from social vulnerability,0,0
94,do you have,U1,N,na,na,na,5,2,group5_task2.xlsx,93,5_2,5_2_U94,U1,okay come on,let's try social vulnerability,0,0
95,we can do one thing,U2,N,na,na,na,5,2,group5_task2.xlsx,94,5_2,5_2_U95,U1,do you have,okay come on,0,0
96,can you cross all these graphs out?,U2,N,na,na,na,5,2,group5_task2.xlsx,95,5_2,5_2_U96,U2,we can do one thing,do you have,0,0
97,and let's see,U2,N,na,na,na,5,2,group5_task2.xlsx,96,5_2,5_2_U97,U2,can you cross all these graphs out?,we can do one thing,0,0
98,I don't know if it is possible,U1,N,na,na,na,5,2,group5_task2.xlsx,97,5_2,5_2_U98,U2,and let's see,can you cross all these graphs out?,0,0
99,let me see ,U1,N,na,na,na,5,2,group5_task2.xlsx,98,5_2,5_2_U99,U1,I don't know if it is possible,and let's see,0,0
100,because I mean if you do this you can cross it out but if I do so you have say open and you see,U1,N,na,na,na,5,2,group5_task2.xlsx,99,5_2,5_2_U100,U1,let me see ,I don't know if it is possible,0,0
101,you sort,U1,N,na,na,na,5,2,group5_task2.xlsx,100,5_2,5_2_U101,U1,because I mean if you do this you can cross it out but if I do so you have say open and you see,let me see ,0,0
102,you,U1,N,na,na,na,5,2,group5_task2.xlsx,101,5_2,5_2_U102,U1,you sort,because I mean if you do this you can cross it out but if I do so you have say open and you see,0,0
103,I don't feel like we can let's just stop this one now,U1,N,na,na,na,5,2,group5_task2.xlsx,102,5_2,5_2_U103,U1,you,you sort,0,0
104,oh okay,U1,N,na,na,na,5,2,group5_task2.xlsx,103,5_2,5_2_U104,U1,I don't feel like we can let's just stop this one now,you,0,0
105,I should have said,U1,N,na,na,na,5,2,group5_task2.xlsx,104,5_2,5_2_U105,U1,oh okay,I don't feel like we can let's just stop this one now,0,0
106,give me this for a while,U1,N,na,na,na,5,2,group5_task2.xlsx,105,5_2,5_2_U106,U1,I should have said,oh okay,0,0
107,I don't know for a few minutes again,U1,N,na,na,na,5,2,group5_task2.xlsx,106,5_2,5_2_U107,U1,give me this for a while,I should have said,0,0
108,I don't understand already,U1,N,na,na,na,5,2,group5_task2.xlsx,107,5_2,5_2_U108,U1,I don't know for a few minutes again,give me this for a while,0,0
109,Arti give me a chart of social vulnerability rank?,U2,VR,na,na,na,5,2,group5_task2.xlsx,108,5_2,5_2_U109,U1,I don't understand already,I don't know for a few minutes again,0,0
110,social vulnerability rank,U1,Vis,na,na,na,5,2,group5_task2.xlsx,109,5_2,5_2_U110,U2,Arti give me a chart of social vulnerability rank?,I don't understand already,0,0
111,let's see if actually the the meaning information is working,U1,N,na,na,na,5,2,group5_task2.xlsx,110,5_2,5_2_U111,U1,social vulnerability rank,Arti give me a chart of social vulnerability rank?,0,0
112,let's go with our,U1,N,na,na,na,5,2,group5_task2.xlsx,111,5_2,5_2_U112,U1,let's see if actually the the meaning information is working,social vulnerability rank,0,0
113,let's go with our region and let's see if it's working,U1,Vis,na,na,na,5,2,group5_task2.xlsx,112,5_2,5_2_U113,U1,let's go with our,let's see if actually the the meaning information is working,0,0
114,Map of region,S,NS,na,na,na,5,2,group5_task2.xlsx,113,5_2,5_2_U114,U1,let's go with our region and let's see if it's working,let's go with our,0,0
115,region is able to drag online,U1,N,na,na,na,5,2,group5_task2.xlsx,114,5_2,5_2_U115,S,Map of region,let's go with our region and let's see if it's working,1,1
116,so I feel like,U1,N,na,na,na,5,2,group5_task2.xlsx,115,5_2,5_2_U116,U1,region is able to drag online,Map of region,0,0
117,let's try,U1,N,na,na,na,5,2,group5_task2.xlsx,116,5_2,5_2_U117,U1,so I feel like,region is able to drag online,0,0
118,social vulnerability rank,U1,Vis,na,na,na,5,2,group5_task2.xlsx,117,5_2,5_2_U118,U1,let's try,so I feel like,0,0
119,and let's see if it's working now,U1,N,na,na,na,5,2,group5_task2.xlsx,118,5_2,5_2_U119,U1,social vulnerability rank,let's try,0,0
120,social vulnerability rank,U1,Vis,na,na,na,5,2,group5_task2.xlsx,119,5_2,5_2_U120,U1,and let's see if it's working now,social vulnerability rank,0,0
121,can I start again?,U2,Vis,na,na,na,5,2,group5_task2.xlsx,120,5_2,5_2_U121,U1,social vulnerability rank,and let's see if it's working now,0,0
122,social vulnerability rank,U1,N,na,na,na,5,2,group5_task2.xlsx,121,5_2,5_2_U122,U2,can I start again?,social vulnerability rank,0,0
123,and let's see how it works,U1,N,na,na,na,5,2,group5_task2.xlsx,122,5_2,5_2_U123,U1,social vulnerability rank,can I start again?,0,0
124,it's trying to go down,U1,N,na,na,na,5,2,group5_task2.xlsx,123,5_2,5_2_U124,U1,and let's see how it works,social vulnerability rank,0,0
125,Map of social vulnerability rank,S,NS,na,na,na,5,2,group5_task2.xlsx,124,5_2,5_2_U125,U1,it's trying to go down,and let's see how it works,0,0
126,oh ok ok now it's,U1,N,na,na,na,5,2,group5_task2.xlsx,125,5_2,5_2_U126,S,Map of social vulnerability rank,it's trying to go down,1,1
127,ok it goes to just a matter of input,U1,N,na,na,na,5,2,group5_task2.xlsx,126,5_2,5_2_U127,U1,oh ok ok now it's,Map of social vulnerability rank,0,0
128,"so the social vulnerability, very nice, same thing, the middle of the east  coast",U2,N,na,na,na,5,2,group5_task2.xlsx,127,5_2,5_2_U128,U1,ok it goes to just a matter of input,oh ok ok now it's,0,0
129,yeah,U1,N,na,na,na,5,2,group5_task2.xlsx,128,5_2,5_2_U129,U2,"so the social vulnerability, very nice, same thing, the middle of the east  coast",ok it goes to just a matter of input,0,0
130,highly concentrated,U2,N,na,na,na,5,2,group5_task2.xlsx,129,5_2,5_2_U130,U1,yeah,"so the social vulnerability, very nice, same thing, the middle of the east  coast",0,0
131,more people's vision,U2,N,na,na,na,5,2,group5_task2.xlsx,130,5_2,5_2_U131,U2,highly concentrated,yeah,0,0
132,various cities,U2,N,na,na,na,5,2,group5_task2.xlsx,131,5_2,5_2_U132,U2,more people's vision,highly concentrated,0,0
133,you might not have a lot,U2,N,na,na,na,5,2,group5_task2.xlsx,132,5_2,5_2_U133,U2,various cities,more people's vision,0,0
134,yeah,U1,N,na,na,na,5,2,group5_task2.xlsx,133,5_2,5_2_U134,U2,you might not have a lot,various cities,0,0
135,now it's not,U1,N,na,na,na,5,2,group5_task2.xlsx,134,5_2,5_2_U135,U1,yeah,you might not have a lot,0,0
136,mostly concentrated,U1,N,na,na,na,5,2,group5_task2.xlsx,135,5_2,5_2_U136,U1,now it's not,yeah,0,0
137,east coast,U2,N,na,na,na,5,2,group5_task2.xlsx,136,5_2,5_2_U137,U1,mostly concentrated,now it's not,0,0
138,west coast,U2,N,na,na,na,5,2,group5_task2.xlsx,137,5_2,5_2_U138,U2,east coast,mostly concentrated,0,0
139,if it works,U1,N,na,na,na,5,2,group5_task2.xlsx,138,5_2,5_2_U139,U2,west coast,east coast,0,0
140,yeah,U1,N,na,na,na,5,2,group5_task2.xlsx,139,5_2,5_2_U140,U1,if it works,west coast,0,0
141,and let's try again,U1,N,na,na,na,5,2,group5_task2.xlsx,140,5_2,5_2_U141,U1,yeah,if it works,0,0
142,what it was trying to plot before which is,U1,N,na,na,na,5,2,group5_task2.xlsx,141,5_2,5_2_U142,U1,and let's try again,yeah,0,0
143,can I see a graph of social vulnerability of small cities?,U1,VR,na,na,na,5,2,group5_task2.xlsx,142,5_2,5_2_U143,U1,what it was trying to plot before which is,and let's try again,0,0
144,that's if it's like something like that because small cities?,U1,Vis,na,na,na,5,2,group5_task2.xlsx,143,5_2,5_2_U144,U1,can I see a graph of social vulnerability of small cities?,what it was trying to plot before which is,0,0
145,did it work?,U1,CR,System/User,I,V,5,2,group5_task2.xlsx,144,5_2,5_2_U145,U1,that's if it's like something like that because small cities?,can I see a graph of social vulnerability of small cities?,0,0
146,no,U2,N,na,na,na,5,2,group5_task2.xlsx,145,5_2,5_2_U146,U1,did it work?,that's if it's like something like that because small cities?,0,0
147,ok,U1,N,na,na,na,5,2,group5_task2.xlsx,146,5_2,5_2_U147,U2,no,did it work?,0,0
148,still let me just put those and let's do it by manually bottom right corner,U1,N,na,na,na,5,2,group5_task2.xlsx,147,5_2,5_2_U148,U1,ok,no,0,0
149,ok,U1,N,na,na,na,5,2,group5_task2.xlsx,148,5_2,5_2_U149,U1,still let me just put those and let's do it by manually bottom right corner,ok,0,0
150,now let's see what it is,U1,N,na,na,na,5,2,group5_task2.xlsx,149,5_2,5_2_U150,U1,ok,still let me just put those and let's do it by manually bottom right corner,0,0
151,so here,U1,N,na,na,na,5,2,group5_task2.xlsx,150,5_2,5_2_U151,U1,now let's see what it is,ok,0,0
152,ok,U1,N,na,na,na,5,2,group5_task2.xlsx,151,5_2,5_2_U152,U1,so here,now let's see what it is,0,0
153,ok,U1,N,na,na,na,5,2,group5_task2.xlsx,152,5_2,5_2_U153,U1,ok,so here,0,0
154,ok because,U1,N,na,na,na,5,2,group5_task2.xlsx,153,5_2,5_2_U154,U1,ok,ok,0,0
155,why,U1,N,na,na,na,5,2,group5_task2.xlsx,154,5_2,5_2_U155,U1,ok because,ok,0,0
156,so rural  this main area is rural and this is almost very like purple so very low social vulnerability rank ok,U1,N,na,na,na,5,2,group5_task2.xlsx,155,5_2,5_2_U156,U1,why,ok because,0,0
